"","wi_i_psc_1","wi_i_psc_2","wi_i_psc_3","h11_i_psc_1","h11_i_psc_2","h11_i_psc_3","hgnc_symbol"
"ENSG00000188554",10.6408172170911,10.0025943846066,10.4873194376431,9.96908629449108,10.0381193935387,10.4447906229079,"NBR1"
"ENSG00000184988",6.55857318301145,6.75668470165466,6.40653185858058,6.38618108355463,6.58216603433699,6.17345794708903,"TMEM106A"
"ENSG00000236383",5.56795900410903,5.63259774045074,5.79885359899228,5.83075680654537,5.58941112753347,5.43225849630727,"CCDC200"
"ENSG00000279602",5.94041699882856,5.70053418619523,5.62187073937371,5.64469130782133,5.8393476545277,5.53254796178784,NA
"ENSG00000188825",5.87622438953296,6.10064918497846,5.84690435339636,6.03284988940785,5.70479122056612,5.82786673222306,"LINC00910"
"ENSG00000175906",8.17205814846094,8.48683862583588,7.79697487210774,8.1996546252555,8.27088489442967,8.16170684046702,"ARL4D"
"ENSG00000067596",10.7165468016656,9.90476907806093,10.3587054227943,10.4125532218585,10.1925912767664,10.6396451725722,"DHX8"
"ENSG00000175832",10.3438933739498,11.3534424405973,11.7737919889488,11.1831489525676,11.8067984657168,12.0595052058448,"ETV4"
"ENSG00000005102",5.18916229606352,5.18916229606352,5.54290621656904,5.64469130782133,5.51631177604261,5.67365025968087,"MEOX1"
"ENSG00000267253",5.18916229606352,5.63259774045074,5.43960949891239,5.58406876767317,5.18916229606352,5.53254796178784,"WHSC1L2P"
"ENSG00000167941",5.87622438953296,5.76015704046544,5.97248334746111,6.36645295265192,6.1012012551695,6.05370140058679,"SOST"
"ENSG00000108861",9.69885315947927,9.55029758529855,9.71928526395797,9.64428573945708,9.69480480887314,9.77158729307978,"DUSP3"
"ENSG00000231256",5.40827875476777,5.76015704046544,5.62187073937371,5.74592806868094,5.65084094740345,5.73020902711406,"CFAP97D1"
"ENSG00000161647",6.64601229289818,6.99279773645798,7.46565052395638,7.23169340628188,6.77917776827149,6.72939218856927,"MPP3"
"ENSG00000161649",5.18916229606352,5.70053418619523,5.54290621656904,5.41763530158468,5.65084094740345,5.18916229606352,"CD300LG"
"ENSG00000108852",10.2309127310736,10.089593276537,9.86817180200991,10.2426666336084,10.3530353255155,10.6730749413936,"MPP2"
"ENSG00000267496",5.40827875476777,5.76015704046544,5.18916229606352,5.18916229606352,5.18916229606352,5.18916229606352,"FAM215A"
"ENSG00000261514",5.56795900410903,5.63259774045074,5.43960949891239,5.58406876767317,5.79798733897092,5.60923011344797,"LINC01976"
"ENSG00000108849",5.18916229606352,5.44585014100165,5.54290621656904,5.18916229606352,5.58941112753347,5.18916229606352,"PPY"
"ENSG00000131096",6.44654338057963,6.56723399042324,5.97248334746111,6.32574646321316,6.44033285770592,6.11577472647271,"PYY"
"ENSG00000161653",7.1126305579247,7.42417247762141,7.64967765012954,7.67225556528268,8.11529503446413,8.07957615109903,"NAGS"
"ENSG00000091947",9.48582748584461,9.59211842163187,9.05608206947049,9.22167741046659,9.20401108264988,8.81388136408511,"TMEM101"
"ENSG00000221044",5.40827875476777,5.18916229606352,5.68819431414795,5.51193606298776,5.42073917321374,5.18916229606352,"LOC124904152"
"ENSG00000161654",10.5208525683934,10.4102586446554,10.3156489133679,10.3831180055143,10.6675605521043,10.4501580455134,"LSM12"
"ENSG00000141349",11.3896359864445,12.0503161568309,11.3881872484832,11.6318595074132,12.0944249629389,11.8277597280167,"G6PC3"
"ENSG00000108840",11.4552367237411,10.8888043516756,10.6935295110853,10.8281450656323,10.7551330479581,10.8187511134998,"HDAC5"
"ENSG00000125319",8.62907218531742,8.81321804713218,8.68446323728997,8.72076080694784,8.67540509036375,8.90473852577614,"HROB"
"ENSG00000161664",6.05348650248761,6.02968496940848,6.55598979838711,6.4244898694265,6.36126095339779,6.17345794708903,"ASB16"
"ENSG00000267080",7.54905085603214,7.82592167009532,7.98869010948487,7.67225556528268,7.6303296611747,7.50733340894645,"ASB16-AS1"
"ENSG00000168591",8.76490836764005,8.78680497528673,8.90755042316239,9.13220576257716,9.04773071851443,8.90473852577614,"TMUB2"
"ENSG00000087152",11.5868406675903,11.3047336202911,11.2701492554648,11.545533188039,11.5072302854642,11.6876381210918,"ATXN7L3"
"ENSG00000267394",5.7233451268249,5.18916229606352,5.62187073937371,5.51193606298776,5.70479122056612,6.11577472647271,NA
"ENSG00000108312",12.0411234674741,11.523141637738,11.1873155303489,11.4299293738129,11.3231932167995,11.6443007891114,"UBTF"
"ENSG00000260793",5.56795900410903,5.99156910986088,6.04521275782602,5.93923704525927,5.91459258397891,5.78116639722774,"ATXN7L3-AS1"
"ENSG00000004939",5.67726142123402,5.44585014100165,5.43960949891239,5.64469130782133,5.42073917321374,5.60923011344797,"SLC4A1"
"ENSG00000267750",6.39450039098456,6.60781571121622,7.25182047074272,6.78692868879757,6.44033285770592,6.3266939889254,NA
"ENSG00000108309",7.00412994033871,7.49362180175022,7.51182031501823,7.11421153979548,7.32890174328064,7.12103023190889,"RUNDC3A"
"ENSG00000013306",12.0643179958366,12.7887654400725,12.0099664869865,12.3181144363692,12.7083184216714,12.2670453451377,"SLC25A39"
"ENSG00000030582",11.6828507495089,11.787472064502,11.5496917359969,12.012540034327,11.9943738552346,11.9584809659522,"GRN"
"ENSG00000161682",10.4754056827622,9.91866421211377,9.65749610778716,10.0146121199372,9.73370728758891,9.96111337800097,"FAM171A2"
"ENSG00000005961",8.13734044770327,8.31703362066214,8.68446323728997,8.31790529551105,7.99012911805396,7.40944866055202,"ITGA2B"
"ENSG00000186566",10.8635689776166,10.4003966954372,10.8282526796629,10.6377725093025,10.5787732455455,10.7655099651813,"GPATCH8"
"ENSG00000180340",10.27678134013,10.1482447928943,9.77671240374081,10.2589660301593,9.98808119962181,10.1901768142634,"FZD2"
"ENSG00000180336",7.62133548455868,7.17826668107867,7.64967765012954,7.53112727621496,7.20752352094434,7.19943063378006,"MEIOC"
"ENSG00000180329",9.89205256825929,9.95956208407402,9.97487916282559,9.70589141992343,9.80697056831629,9.87107277210207,"CCDC43"
"ENSG00000267160",5.4987433775035,6.02968496940848,5.18916229606352,5.78992687561757,5.91459258397891,5.60923011344797,NA
"ENSG00000279879",5.56795900410903,5.55169810502553,6.00973919511884,5.64469130782133,5.18916229606352,5.60923011344797,NA
"ENSG00000161692",9.18192016857823,9.44849976518204,9.52532390644104,9.55897920448115,9.46932953528347,9.55920845331779,"DBF4B"
"ENSG00000073670",8.27928474901283,8.1658603506073,7.81884297472919,8.30524782241416,7.80963081275276,7.49872749696164,"ADAM11"
"ENSG00000267505",5.40827875476777,5.63259774045074,5.68819431414795,5.69793696642301,5.58941112753347,5.60923011344797,NA
"ENSG00000267405",5.84157042217329,5.44585014100165,5.79885359899228,5.74592806868094,5.58941112753347,5.67365025968087,NA
"ENSG00000182963",11.0695448516985,11.0815733276996,11.5427784234495,11.6660523383838,11.6285318900469,11.8699969313421,"GJC1"
"ENSG00000131097",5.40827875476777,5.44585014100165,5.54290621656904,5.41763530158468,5.18916229606352,5.43225849630727,"HIGD1B"
"ENSG00000108883",12.178946572673,11.6647028184264,11.8597437806689,12.0416999302291,12.0508833644296,12.3104558463147,"EFTUD2"
"ENSG00000167131",5.56795900410903,5.18916229606352,5.18916229606352,5.51193606298776,5.18916229606352,5.43225849630727,"CCDC103"
"ENSG00000131095",6.55857318301145,6.73911684481061,6.83566769983408,6.99591668946153,7.24610330938217,6.9609429870643,"GFAP"
"ENSG00000186185",9.98152659888028,9.80542393705599,10.1822872513843,10.3244457083691,9.98405570727798,10.1069605357768,"KIF18B"
"ENSG00000131094",8.63216763347157,9.37470556238928,9.18788466359644,9.23054557989732,9.27177958925933,8.82389787482988,"C1QL1"
"ENSG00000172992",9.33908877844578,9.9494460902024,9.76394404434336,9.81730673899147,9.94731033310422,9.71378636179418,"DCAKD"
"ENSG00000136448",11.9965649304612,11.9500051186192,11.683359385232,11.8632324513589,12.1378974937629,12.0221751789794,"NMT1"
"ENSG00000161714",9.74645221099851,9.56363620791886,9.92824632070804,10.275083013866,10.4650386818753,10.4121592504442,"PLCD3"
"ENSG00000277249",5.18916229606352,5.18916229606352,5.62187073937371,5.41763530158468,5.58941112753347,5.18916229606352,"MIR6784"
"ENSG00000181513",7.95445572145376,8.1658603506073,8.11682670606308,8.1197254839152,7.95698927973476,7.5243801503957,"ACBD4"
"ENSG00000276728",6.05348650248761,6.06597151189217,6.25762147964832,5.97181085164205,5.8393476545277,5.9117377806544,NA
"ENSG00000186834",10.1182026041594,9.88897492181045,10.2609257925174,10.2360948669882,10.3879660935724,10.6767419438932,"HEXIM1"
"ENSG00000168517",6.99377705993361,6.93425559377733,7.03513442791541,6.98457855553893,6.70743843392439,7.14393044758189,"HEXIM2"
"ENSG00000267288",5.7233451268249,5.99156910986088,5.54290621656904,5.78992687561757,5.51631177604261,5.73020902711406,"LOC105371795"
"ENSG00000267121",5.87622438953296,5.76015704046544,6.47326013983966,6.19169898150594,5.91459258397891,6.11577472647271,"FMNL1-DT"
"ENSG00000184922",8.20174418849123,8.23506909414752,8.37189122313135,8.50633068122201,8.75996071193624,8.72041133204775,"FMNL1"
"ENSG00000233175",5.67726142123402,5.44585014100165,6.23031358061182,6.00296225041543,5.8393476545277,5.87118716049069,NA
"ENSG00000233483",5.40827875476777,6.10064918497846,6.3832613300829,6.03284988940785,6.0731263431831,6.11577472647271,"LOC124904011"
"ENSG00000267278",6.4633100062932,6.66599099044265,7.14811966027485,6.30472116608251,6.5136539537328,6.45848585117947,NA
"ENSG00000184361",5.56795900410903,5.55169810502553,5.97248334746111,5.64469130782133,5.42073917321374,5.43225849630727,"SPATA32"
"ENSG00000006062",8.37889642067957,7.60484631500727,8.01402631809843,8.33875104179959,8.0224941962169,8.3826156835167,"MAP3K14"
"ENSG00000267446",5.56795900410903,5.18916229606352,5.68819431414795,5.51193606298776,5.58941112753347,5.43225849630727,NA
"ENSG00000159314",8.34520801087065,8.37932779071222,8.75661823549507,8.50265113407045,8.57833489433776,8.51684278552408,"ARHGAP27"
"ENSG00000267344",5.40827875476777,5.18916229606352,5.84690435339636,5.69793696642301,5.58941112753347,5.43225849630727,NA
"ENSG00000225190",8.15480720839628,7.91374866941812,7.8755073007694,8.13416730163978,8.23013785531651,8.76964311567024,"PLEKHM1"
"ENSG00000214425",8.1285243782715,7.41394631214575,7.97584601360626,7.86553573578329,7.25556969506082,7.89912846899874,NA
"ENSG00000267198",5.4987433775035,5.76015704046544,5.93317541133141,5.90504540691154,5.65084094740345,5.43225849630727,NA
"ENSG00000267246",5.56795900410903,5.18916229606352,5.43960949891239,5.74592806868094,5.42073917321374,5.53254796178784,NA
"ENSG00000264070",6.7139250072822,7.07568168638307,6.63275079716799,6.86494563153983,6.84672178854201,6.87933290982883,NA
"ENSG00000280022",5.67726142123402,5.81385454988892,5.79885359899228,5.69793696642301,5.51631177604261,5.67365025968087,NA
"ENSG00000263503",5.18916229606352,5.44585014100165,5.18916229606352,5.18916229606352,5.58941112753347,5.60923011344797,NA
"ENSG00000204652",5.40827875476777,5.55169810502553,5.54290621656904,5.41763530158468,5.51631177604261,5.43225849630727,NA
"ENSG00000204650",9.3220294398342,9.51410996795713,9.64361811358296,9.61076860588787,9.66156177517062,9.21187151637194,"LINC02210"
"ENSG00000282774",5.4987433775035,5.18916229606352,5.68819431414795,5.18916229606352,5.51631177604261,5.18916229606352,NA
"ENSG00000120088",5.7233451268249,5.18916229606352,5.79885359899228,5.58406876767317,5.18916229606352,5.43225849630727,"CRHR1"
"ENSG00000186868",7.44371809056268,9.37217915384561,7.95635343021597,8.17661707170352,8.60323246251279,8.06255235795924,"MAPT"
"ENSG00000279685",5.40827875476777,5.44585014100165,5.68819431414795,5.18916229606352,5.65084094740345,5.18916229606352,"MAPT-IT1"
"ENSG00000120071",10.3011104740572,9.96124118981135,10.2635176941667,10.1443091188017,9.88965310486142,10.1418885648265,"KANSL1"
"ENSG00000262372",5.40827875476777,5.44585014100165,6.00973919511884,5.51193606298776,5.18916229606352,5.43225849630727,NA
"ENSG00000214401",5.7233451268249,5.90866347186318,5.97248334746111,5.58406876767317,5.70479122056612,5.67365025968087,"KANSL1-AS1"
"ENSG00000262539",5.18916229606352,5.18916229606352,5.54290621656904,5.58406876767317,5.42073917321374,5.43225849630727,NA
"ENSG00000261575",5.40827875476777,5.63259774045074,5.68819431414795,5.41763530158468,5.18916229606352,5.18916229606352,NA
"ENSG00000228696",6.28125363545232,6.66599099044265,6.53591059888132,6.40552044432822,6.5136539537328,6.3266939889254,"ARL17A"
"ENSG00000176681",6.12850633620552,6.22642401608013,6.68698684671745,6.51435153145248,6.31918118804057,6.20089319132591,"LRRC37A"
"ENSG00000260075",5.84157042217329,5.44585014100165,5.84690435339636,5.83075680654537,5.58941112753347,5.60923011344797,NA
"ENSG00000238083",6.91873296837892,6.70314671020765,7.31657410087698,7.31322669075233,7.09496474042836,6.87933290982883,"LRRC37A2"
"ENSG00000185829",6.28125363545232,6.52505282407577,6.66920058065229,6.74586557016824,6.49580659849054,6.22749232682004,"ARL17A"
"ENSG00000283194",5.40827875476777,5.70053418619523,5.18916229606352,5.58406876767317,5.18916229606352,5.43225849630727,NA
"ENSG00000073969",9.27748785214684,8.90374269017565,9.21768222665177,8.72391627050028,9.00051341463684,9.23949616895421,"NSF"
"ENSG00000213326",6.24024081347153,6.60781571121622,6.14289656252462,6.19169898150594,6.31918118804057,6.11577472647271,"RPS7P11"
"ENSG00000108379",6.42949454983665,6.91916699229141,7.59109940364348,7.15459384040117,7.35536755132307,7.9741535635721,"WNT3"
"ENSG00000158955",5.4987433775035,5.44585014100165,5.79885359899228,5.74592806868094,5.42073917321374,5.43225849630727,"WNT9B"
"ENSG00000108433",8.52293367862668,8.69639540467783,8.34738390834982,8.48783641690819,8.54199021364001,8.68783745586563,"GOSR2"
"ENSG00000179673",6.82679800821765,7.06224743807591,6.73871913017134,6.8522971914042,6.98303003029605,7.02499280453416,"RPRML"
"ENSG00000263142",7.22118918304814,7.02104880950616,7.50271377561105,7.20332478651529,6.97125540930122,7.17752085848638,"LRRC37A17P"
"ENSG00000262879",7.36076631019847,7.04866635355592,7.07394341469648,7.06183419792711,7.01768877529493,7.28350066577145,NA
"ENSG00000004897",10.5025098648337,10.1423380433853,10.449129715286,10.2632815589807,10.2518062276098,10.465081313574,"CDC27"
"ENSG00000239291",5.18916229606352,5.63259774045074,5.18916229606352,5.41763530158468,5.51631177604261,5.18916229606352,"RPS2P47"
"ENSG00000262265",5.18916229606352,5.18916229606352,5.74641216277812,5.18916229606352,5.51631177604261,5.18916229606352,NA
"ENSG00000198336",5.4987433775035,5.55169810502553,5.43960949891239,5.69793696642301,5.75341346213997,5.53254796178784,"MYL4"
"ENSG00000178852",6.55857318301145,6.4352032966444,6.65112574293862,6.11613714367004,6.15459971084536,6.0207102404333,"EFCAB13"
"ENSG00000253347",5.4987433775035,5.63259774045074,5.74641216277812,5.18916229606352,5.51631177604261,5.73020902711406,NA
"ENSG00000228782",6.37652772100472,6.72127432649213,6.72173626675348,6.64385280232805,6.44033285770592,6.61132332717424,NA
"ENSG00000141279",11.2616832514438,10.9668610701708,11.1845846564417,11.0117473707949,10.945029827024,11.3956474368308,"NPEPPS"
"ENSG00000263766",5.99912968696943,6.06597151189217,6.20214247985267,6.00296225041543,6.18007337646283,5.94996342169477,"KPNB1-DT"
"ENSG00000108424",13.9936476488107,13.4700138575659,13.7984096275088,13.6653333121214,13.5950189268706,13.9695780972379,"KPNB1"
"ENSG00000198933",9.2151748709032,8.97223951929813,9.24424312959156,9.36745337150966,9.59443828318046,9.75257738912922,"TBKBP1"
"ENSG00000073861",5.18916229606352,5.44585014100165,5.54290621656904,5.51193606298776,5.51631177604261,5.43225849630727,"TBX21"
"ENSG00000006025",7.17707962131262,7.20266335420556,7.9029864406368,7.6314491435426,7.16774166353112,7.27328751743901,"OSBPL7"
"ENSG00000159111",11.0046945597325,11.166903589444,10.7481989971639,10.8963831008827,11.0899062249375,10.7534067123569,"MRPL10"
"ENSG00000141294",5.97037795341579,5.95134716918995,6.04521275782602,6.16725436451876,6.0137512387704,5.87118716049069,"LRRC46"
"ENSG00000141295",9.58759705941814,10.1229720015814,9.44754151176412,9.82900779452519,9.71114233038151,9.37242203208826,"SCRN2"
"ENSG00000189120",7.16807127037014,6.99279773645798,7.31657410087698,7.32197672662734,7.13706473825442,6.86517338202818,"SP6"
"ENSG00000266821",5.18916229606352,5.44585014100165,5.18916229606352,5.41763530158468,5.65084094740345,5.43225849630727,NA
"ENSG00000264920",6.63191743658566,6.64693836761786,6.3832613300829,6.16725436451876,6.4015866449401,6.25331914559414,"SP2-DT"
"ENSG00000167182",9.39090021203532,9.1363298682146,8.73045903750342,8.7550915778321,8.80349034718363,8.97825854726463,"SP2"
"ENSG00000234494",5.7233451268249,5.86304761793467,5.62187073937371,5.83075680654537,5.65084094740345,5.73020902711406,"SP2-AS1"
"ENSG00000266601",5.7233451268249,5.70053418619523,5.68819431414795,5.51193606298776,5.42073917321374,5.18916229606352,NA
"ENSG00000108439",8.60721278011298,8.49621823692846,8.23951525797374,8.09038494939705,8.0383977764907,7.69884889252378,"PNPO"
"ENSG00000167183",5.7233451268249,5.81385454988892,5.79885359899228,5.51193606298776,5.42073917321374,5.43225849630727,"PRR15L"
"ENSG00000108465",10.4017317778381,10.2257012664681,10.4961600339214,10.5740845002679,9.68821743972719,9.70482228111926,"CDK5RAP3"
"ENSG00000005243",5.62614418774403,6.02968496940848,5.93317541133141,5.86899050210992,5.91459258397891,5.78116639722774,"COPZ2"
"ENSG00000263412",5.99912968696943,6.28311777617366,6.53591059888132,6.19169898150594,6.0731263431831,5.94996342169477,"NFE2L1-DT"
"ENSG00000082641",13.1287584310899,12.8547556684219,12.8209950346386,12.889969568403,12.7003764373428,13.022569153129,"NFE2L1"
"ENSG00000278765",5.67726142123402,6.36214716626085,6.07911892161402,6.00296225041543,6.04401336864715,6.22749232682004,NA
"ENSG00000108468",12.7380584031884,12.468645100327,12.2580364283051,12.2004981162008,12.3179776973935,12.4205739682939,"CBX1"
"ENSG00000002919",9.17770848223091,9.41207715088531,9.00100766941452,9.05936020709894,9.20632246980528,9.03101572922096,"SNX11"
"ENSG00000141293",5.40827875476777,5.81385454988892,5.68819431414795,5.58406876767317,5.42073917321374,5.18916229606352,"SKAP1"
"ENSG00000264451",5.18916229606352,5.55169810502553,5.43960949891239,5.64469130782133,5.58941112753347,5.60923011344797,NA
"ENSG00000120094",5.18916229606352,5.18916229606352,5.62187073937371,5.51193606298776,5.42073917321374,5.53254796178784,"HOXB1"
"ENSG00000173917",5.7656051608526,5.76015704046544,6.00973919511884,5.83075680654537,5.70479122056612,6.39479220351742,"HOXB2"
"ENSG00000230148",5.40827875476777,5.55169810502553,5.18916229606352,5.18916229606352,5.42073917321374,5.53254796178784,"HOXB-AS1"
"ENSG00000120093",5.87622438953296,5.90866347186318,5.97248334746111,5.74592806868094,5.8393476545277,6.25331914559414,"HOXB3"
"ENSG00000182742",5.4987433775035,5.55169810502553,5.62187073937371,5.18916229606352,5.58941112753347,6.0207102404333,"HOXB4"
"ENSG00000260027",5.4987433775035,5.55169810502553,5.68819431414795,5.18916229606352,5.18916229606352,5.53254796178784,"HOXB7"
"ENSG00000120068",5.18916229606352,5.76015704046544,5.43960949891239,5.18916229606352,5.18916229606352,5.43225849630727,"HOXB8"
"ENSG00000170689",5.67726142123402,5.99156910986088,5.43960949891239,5.41763530158468,5.18916229606352,5.18916229606352,"HOXB9"
"ENSG00000244649",5.18916229606352,5.55169810502553,5.89146862808021,5.41763530158468,5.65084094740345,5.43225849630727,NA
"ENSG00000159182",5.67726142123402,6.50331212298312,5.54290621656904,5.18916229606352,5.18916229606352,5.18916229606352,"PRAC1"
"ENSG00000229637",5.7233451268249,6.25521403298874,5.18916229606352,5.18916229606352,5.18916229606352,5.18916229606352,"PRAC2"
"ENSG00000159184",5.7233451268249,6.02968496940848,5.18916229606352,5.18916229606352,5.42073917321374,5.18916229606352,"HOXB13"
"ENSG00000170703",7.2469425014216,6.94915788209336,7.58251889021837,7.32197672662734,6.61484698864574,6.3266939889254,"TTLL6"
"ENSG00000136436",9.32393497876167,9.50722205288017,9.22836577524029,9.08405671894174,9.17833642613565,9.1940105828006,"CALCOCO2"
"ENSG00000248278",5.80483067526391,5.81385454988892,5.74641216277812,5.83075680654537,5.70479122056612,5.53254796178784,"LOC105371814"
"ENSG00000159199",10.4425428693365,11.06138397369,10.4192271338518,10.4144943491947,10.807660862501,10.5212367378931,"ATP5MC1"
"ENSG00000270781",5.18916229606352,5.18916229606352,5.43960949891239,5.41763530158468,5.65084094740345,5.18916229606352,NA
"ENSG00000159202",11.5017115051808,11.2162000581934,10.8256254095904,11.1682775896866,11.3686259808649,11.3794297769782,"UBE2Z"
"ENSG00000159210",10.7150995174158,11.0846544431761,10.3993344151958,10.6762951549986,10.9730304557941,10.9056820842539,"SNF8"
"ENSG00000159224",5.7233451268249,5.81385454988892,5.54290621656904,5.41763530158468,5.91459258397891,5.60923011344797,"GIP"
"ENSG00000250838",5.97037795341579,6.36214716626085,6.33498537302815,6.03284988940785,6.04401336864715,5.9117377806544,NA
"ENSG00000159217",13.5218574049179,13.1071610819333,13.2081910969867,13.3065205062132,13.1271542320187,13.3692704038909,"IGF2BP1"
"ENSG00000251461",5.18916229606352,5.63259774045074,5.43960949891239,5.58406876767317,5.42073917321374,5.18916229606352,NA
"ENSG00000252636",5.18916229606352,5.70053418619523,5.43960949891239,5.18916229606352,5.58941112753347,5.43225849630727,"RNU6-826P"
"ENSG00000251550",6.05348650248761,6.4352032966444,5.93317541133141,6.00296225041543,5.91459258397891,5.60923011344797,NA
"ENSG00000167083",5.94041699882856,5.81385454988892,5.97248334746111,5.74592806868094,5.75341346213997,5.94996342169477,"GNGT2"
"ENSG00000108798",7.10314832975837,7.27318003737842,6.63275079716799,6.88984507166389,6.84672178854201,6.57512646464102,"ABI3"
"ENSG00000173868",5.90909487486126,6.22642401608013,6.47326013983966,6.19169898150594,6.34045250724674,5.98620036575663,"PHOSPHO1"
"ENSG00000177369",5.18916229606352,5.18916229606352,5.43960949891239,5.69793696642301,5.18916229606352,5.18916229606352,"FLJ40194"
"ENSG00000198740",9.03127229312537,9.72068977014266,9.46117859666324,9.19473851608394,9.66827219104937,9.31459796493739,"ZNF652"
"ENSG00000262039",5.4987433775035,5.18916229606352,5.18916229606352,5.51193606298776,5.51631177604261,5.18916229606352,NA
"ENSG00000167085",12.2085500830184,12.2497644809057,12.057749449638,12.1562616760301,12.3364913129661,12.4189335496675,"PHB1"
"ENSG00000281126",5.40827875476777,5.63259774045074,5.74641216277812,5.58406876767317,5.18916229606352,5.43225849630727,NA
"ENSG00000229944",6.21901287908044,6.13389701341358,6.20214247985267,6.11613714367004,6.36126095339779,6.14511337247922,NA
"ENSG00000064300",8.56893691673957,8.56464999563434,9.02881023651199,9.17189560569719,9.22923341328779,8.92347673708235,"NGFR"
"ENSG00000182575",8.06056318787757,7.51281447189065,7.32705857574796,7.51616153236826,7.36407155699449,7.95577603088979,"NXPH3"
"ENSG00000121067",9.40895982331534,9.22868399974236,9.13490826868839,9.09381709323317,9.41845612543227,9.26659806391975,"SPOP"
"ENSG00000121073",10.0680321556978,10.6095782896727,9.89685318367192,10.2931335130919,10.5244134531189,10.3260252657862,"SLC35B1"
"ENSG00000121104",10.007791986643,10.1002979671587,9.73245468087511,9.97567883405123,10.1632317881116,10.0905495617711,"FAM117A"
"ENSG00000136504",11.7132430150073,12.1367014632017,11.9858601561515,11.6040793512777,11.932433664045,11.9241985962082,"KAT7"
"ENSG00000176358",5.40827875476777,5.18916229606352,5.62187073937371,5.58406876767317,5.65084094740345,5.60923011344797,"TAC4"
"ENSG00000204584",5.4987433775035,5.63259774045074,5.79885359899228,5.64469130782133,5.79798733897092,5.43225849630727,NA
"ENSG00000108813",6.63191743658566,6.36214716626085,6.33498537302815,6.40552044432822,6.29741961566898,6.20089319132591,"DLX4"
"ENSG00000064195",5.94041699882856,5.81385454988892,5.93317541133141,5.69793696642301,5.98220719660564,5.78116639722774,"DLX3"
"ENSG00000246640",5.40827875476777,5.18916229606352,5.43960949891239,5.58406876767317,5.18916229606352,5.53254796178784,"PICART1"
"ENSG00000005884",9.512789081901,9.44128884008125,10.0815812993755,10.3234128617977,10.2190832827946,10.4022239492392,"ITGA3"
"ENSG00000005882",8.55920415187337,8.5911225620724,8.39119451267344,8.66601705862769,8.55299190938597,8.57352008654801,"PDK2"
"ENSG00000167100",8.42974993911023,7.8409551368008,7.50271377561105,8.07547950087917,7.40674455325709,7.40017947707649,"SAMD14"
"ENSG00000108819",9.34285233008324,9.33113920833154,9.44982337863257,9.78462904888331,9.52402335156659,9.87587087962819,"PPP1R9B"
"ENSG00000253730",5.40827875476777,5.76015704046544,5.68819431414795,5.78992687561757,5.79798733897092,5.43225849630727,NA
"ENSG00000108823",5.94041699882856,6.02968496940848,5.68819431414795,6.03284988940785,6.04401336864715,5.67365025968087,"SGCA"
"ENSG00000108821",12.2955760841075,11.7779879766623,11.7030504632885,12.8368965065988,11.9483418195348,11.5688818988842,"COL1A1"
"ENSG00000249406",6.21901287908044,6.13389701341358,6.23031358061182,6.26119116449324,6.38163142501873,6.05370140058679,NA
"ENSG00000263176",5.40827875476777,5.18916229606352,5.62187073937371,5.74592806868094,5.18916229606352,5.18916229606352,NA
"ENSG00000251085",6.07928531497908,6.06597151189217,5.89146862808021,6.06160468174378,5.94922036576158,6.20089319132591,NA
"ENSG00000167105",8.43686729864888,8.93840210341081,8.58774402955884,8.76124545536652,8.8953888854081,8.74875213518131,"TMEM92"
"ENSG00000251179",5.4987433775035,5.55169810502553,5.43960949891239,5.18916229606352,5.8393476545277,5.60923011344797,"TMEM92-AS1"
"ENSG00000015532",9.76477895997503,9.52551688922648,10.1020042957738,10.2228606714149,9.8635913715297,9.99678377463963,"XYLT2"
"ENSG00000279792",5.67726142123402,5.99156910986088,5.84690435339636,5.97181085164205,5.8393476545277,5.87118716049069,NA
"ENSG00000108826",9.60492302699693,9.86405625240792,9.59499211710153,9.53057501385006,9.70299678468484,9.84357693872512,"MRPL27"
"ENSG00000154920",8.80379928895709,8.73246078078756,8.84630360143011,8.80954114870812,8.48948654455347,8.54141147658416,"EME1"
"ENSG00000108829",11.7056137128722,11.5601323848593,11.6881869325108,11.7285939626473,11.9435187528057,12.1773913242147,"LRRC59"
"ENSG00000206824",5.18916229606352,5.63259774045074,5.74641216277812,5.51193606298776,5.18916229606352,5.18916229606352,NA
"ENSG00000167107",8.39726972640307,8.65103450610622,8.14567171301582,8.36336486461502,8.23013785531651,7.84004969483004,"ACSF2"
"ENSG00000136457",5.67726142123402,5.44585014100165,5.93317541133141,5.58406876767317,5.58941112753347,5.67365025968087,"CHAD"
"ENSG00000136444",9.77315929937475,10.0058518665698,9.76211070040937,9.87064346709787,9.93206672842775,9.97757214685635,"RSAD1"
"ENSG00000136449",6.32051931417504,6.19667017570018,6.70449535657639,6.32574646321316,5.79798733897092,5.78116639722774,"MYCBPAP"
"ENSG00000049283",6.97280465119194,7.06224743807591,6.85107023509429,6.80029837179389,6.99469219844228,7.30368815025013,"EPN3"
"ENSG00000250286",5.40827875476777,5.63259774045074,5.54290621656904,5.18916229606352,5.18916229606352,5.18916229606352,"LOC105371824"
"ENSG00000006282",9.63129509810261,9.79980258613432,9.43377357168738,9.77709757259924,9.60322117955605,9.48151351668272,"SPATA20"
"ENSG00000250107",5.56795900410903,5.63259774045074,5.62187073937371,5.51193606298776,5.51631177604261,5.60923011344797,"CACNA1G-AS1"
"ENSG00000006283",8.29114533821342,7.60484631500727,7.70582010619537,7.79392738496052,7.62321080194283,7.98627097396735,"CACNA1G"
