"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000235616",1.04581741978694,-0.264299891822109,2.50911716399425,-0.105335811182835,0.916109347812986,NA,NA
"ENSG00000213115",3.09398999745581,-1.91948667999003,1.35768682368206,-1.41379193383078,0.157423002606392,NA,"LOC729141"
"ENSG00000144366",3503.14160392917,0.571966323615103,0.21434689486058,2.66841431963422,0.00762102137152863,0.206171420392811,"GULP1"
"ENSG00000223523",0.953038528479672,1.161145777735,2.6097025007557,0.444934155291175,0.656367338758034,NA,NA
"ENSG00000168542",132.509074429789,-0.479998977908201,0.416915087273135,-1.15131112440106,0.24960426220663,0.925092628685496,"COL3A1"
"ENSG00000204262",1076.84288873713,1.06173535829735,0.283414360974824,3.7462299180798,0.000179512075725136,0.0142993310105516,"COL5A2"
"ENSG00000115368",1805.47039265916,0.00269646917954268,0.216609518463056,0.012448525801984,0.99006776998449,0.999437934982007,"WDR75"
"ENSG00000138449",1.56473156730571,2.95886997746129,2.05265989058843,1.44148087611976,0.149448876253417,NA,"SLC40A1"
"ENSG00000138381",1072.4195497779,-0.162519251493701,0.201107251546418,-0.808122284223993,0.419020190447492,0.983310023689396,"ASNSD1"
"ENSG00000151687",24.6055566260259,-0.402767725957941,0.499562145780489,-0.80624148438765,0.420103623151289,0.983310023689396,"ANKAR"
"ENSG00000128694",313.883162338868,-0.148976539921441,0.229925952099289,-0.647932686855239,0.517028488274762,0.995223898895569,"OSGEPL1"
"ENSG00000253559",4.2039740772101,0.538564813505489,1.21181275533581,0.444429068050407,0.656732401392194,NA,NA
"ENSG00000128699",852.345281867063,-0.0122730913738965,0.207199986027741,-0.0592330704706386,0.952766469449019,0.998509273750401,"ORMDL1"
"ENSG00000064933",1004.80329533558,-0.19170946960154,0.213865007240511,-0.896404101237305,0.370036977695304,0.975719497000816,"PMS1"
"ENSG00000187699",19.7396838362137,0.329155675320885,0.547579320965222,0.601110492523129,0.547766395295641,0.995223898895569,"C2orf88"
"ENSG00000204253",88.1513598458068,-0.506380639207264,0.3862110158511,-1.31115017030611,0.189807033494812,0.87294073853355,NA
"ENSG00000198130",504.141110677929,-0.213070548202953,0.219106449070132,-0.972452198952633,0.330825634336503,0.96742044563796,"HIBCH"
"ENSG00000151689",59.7091674461434,-0.501922083161554,0.395644665729586,-1.26861835034724,0.204577216250616,0.887014070525452,"INPP1"
"ENSG00000151690",128.34879528089,0.183285529621994,0.333631698579836,0.549364854725082,0.58275508798516,0.995223898895569,"MFSD6"
"ENSG00000272979",3.13989568216395,-0.768773742591464,1.31348849771795,-0.585291568161524,0.558351683441093,NA,NA
"ENSG00000189362",148.5449268436,0.228937098921304,0.286826021121433,0.798174091828227,0.424769469953185,0.983310023689396,"NEMP2"
"ENSG00000233654",5.80836831452162,0.673447379801962,0.960048773944063,0.701472048170337,0.483008472594447,0.991959015170343,"NEMP2-DT"
"ENSG00000138386",799.625639078447,0.533027413420396,0.216022745195768,2.46745967855074,0.0136075545830011,0.29129897700173,"NAB1"
"ENSG00000235852",4.26360753617857,0.603541786755892,1.07705578940629,0.56036260395442,0.575232133709685,NA,NA
"ENSG00000115419",986.894557229175,0.402002416388715,0.356827167153685,1.12660260594893,0.259910536844318,0.933522311795598,"GLS"
"ENSG00000115415",1703.22387068616,-0.0755720483430633,0.239147914623766,-0.31600546658312,0.751998358858719,0.996963966487092,"STAT1"
"ENSG00000138378",8.37848255641311,-0.440413395889044,0.793257684099458,-0.555195877351028,0.578760688489549,0.995223898895569,"STAT4"
"ENSG00000227542",12.1157046131227,0.290887193292327,0.679542515258657,0.428063273100147,0.668605054930559,0.996963966487092,NA
"ENSG00000128641",1600.98810080069,0.0810943401832623,0.258296566194613,0.313958258826259,0.753552741572211,0.996963966487092,"MYO1B"
"ENSG00000173559",57.2788371819694,0.151946928874024,0.400942836292011,0.378974045974374,0.70470713712515,0.996963966487092,"NABP1"
"ENSG00000168497",2.10678875208137,-0.163052490390761,1.65052203909567,-0.0987884357364282,0.921306250522856,NA,"CAVIN2"
"ENSG00000233766",1.37226852696466,2.67421535731387,2.3317669056121,1.1468622146054,0.251438571311495,NA,NA
"ENSG00000144339",49.2947426470271,0.570738881642203,0.437501051904105,1.30454287860159,0.192048549705882,0.875590571222715,"TMEFF2"
"ENSG00000215043",1.51685760739324,0.840190120173235,1.98706299714199,0.422830137434841,0.672419197607898,NA,"GLULP6"
"ENSG00000196950",3828.41137133523,0.278735328531706,0.235158133907092,1.18531017362908,0.235894832492587,0.913268270976725,"SLC39A10"
"ENSG00000118997",3.50005491090392,0.300132606262554,1.2470683980355,0.240670525157522,0.809810485083036,NA,"DNAH7"
"ENSG00000081320",223.748793876581,-0.468073077093705,0.278736584954571,-1.67926674272052,0.0931000694880986,0.704359775854518,"STK17B"
"ENSG00000272211",1.07955836700095,-0.106791554214282,2.48548465357035,-0.0429660887508912,0.96572856613395,NA,NA
"ENSG00000138411",97.1584350984425,-0.63457335498854,0.329970565352603,-1.92312109509053,0.0544648436491537,0.572523165295003,"HECW2"
"ENSG00000144395",222.154482838803,-0.115001991931135,0.34911254845452,-0.329412369851026,0.741844019282739,0.996963966487092,"CCDC150"
"ENSG00000119041",1162.59346398494,-0.379654077670192,0.227646396540447,-1.6677359424081,0.0953681570529583,0.708863834562637,"GTF3C3"
"ENSG00000197121",828.307898036088,-0.211719563670006,0.259423210182993,-0.816116505229668,0.414433504756969,0.983310023689396,"PGAP1"
"ENSG00000065413",1.7941342985075,-1.37528148022555,1.96994501788006,-0.698131911166506,0.485094703054807,NA,"ANKRD44"
"ENSG00000213104",3.86872153729113,0.270557534413636,1.21057328573114,0.223495378266363,0.823149979777791,NA,NA
"ENSG00000115524",7475.670024728,-0.321631245123541,0.278155536715326,-1.15629999288028,0.24755847126408,0.923908371822801,"SF3B1"
"ENSG00000115520",489.200425122279,-0.113036864771712,0.224558528475753,-0.503373733070743,0.614701535571592,0.996232863147324,"COQ10B"
"ENSG00000144381",28081.9304471558,0.0186753107170691,0.213898899245163,0.0873090548056734,0.930425856813583,0.997276264740844,"HSPD1"
"ENSG00000115541",5785.43457583702,-0.107969448575829,0.228233828120135,-0.473065055540311,0.636166766617623,0.996963966487092,"HSPE1"
"ENSG00000270757",1.82339860482342,0.0893158045787695,1.71644505186501,0.0520353415809745,0.958500533038121,NA,"HSPE1-MOB4"
"ENSG00000115540",1565.93893364794,-0.389383431683001,0.191481911611361,-2.03352592631991,0.0419994169621866,0.513500195190975,"MOB4"
"ENSG00000162944",50.1400275441346,-0.089028748017835,0.450359601813061,-0.197683690232033,0.843292551201179,0.996963966487092,"RFTN2"
"ENSG00000222017",4.66999398418907,0.301769561146499,1.04816696656599,0.287902186170927,0.773421613415771,NA,NA
"ENSG00000247626",705.979030970384,0.41849469973111,0.234254357938306,1.78649696600874,0.0740188280367796,0.648213112173191,"MARS2"
"ENSG00000152430",2.20592007729763,0.46097730402161,1.60827002098046,0.286629296080879,0.774396180189793,NA,"BOLL"
"ENSG00000115896",3.30123344771042,-0.0516861716106558,1.35328865850998,-0.0381930132094391,0.969533791484491,NA,"PLCL1"
"ENSG00000225421",2.01546450100708,0.736059505333148,1.96805289646829,0.374003923702468,0.708401396993009,NA,NA
"ENSG00000119042",167.923956526639,0.890440247614695,0.323272258645054,2.7544592021191,0.0058789219008759,0.178584881719701,"SATB2"
"ENSG00000225953",3.03024912819287,-1.00713332307529,1.45947059946926,-0.690067565212717,0.490151699055477,NA,"SATB2-AS1"
"ENSG00000213938",0.967587367772681,-1.07499297975779,2.25068763868805,-0.477628686130971,0.632914509865126,NA,"SEPHS1P6"
"ENSG00000226124",17.0426291812124,-0.74728040674161,0.58593753058186,-1.27535849427418,0.202182382477472,0.885233550078291,"FTCDNL1"
"ENSG00000232732",2.95060956787802,-1.45708665637459,1.43100000661874,-1.0182296643153,0.308568825132446,NA,"LOC101927687"
"ENSG00000178074",861.554294173326,-0.0338025326999633,0.202204083519058,-0.167170376145136,0.86723599280354,0.996963966487092,"C2orf69"
"ENSG00000162971",306.230253769926,-0.32905120760155,0.240747923415907,-1.36678731402012,0.171691980260029,0.849081575706405,"TYW5"
"ENSG00000162972",530.13452287974,-0.250316982911541,0.248074120994225,-1.00904109589637,0.312954925574374,0.9554177537953,"MAIP1"
"ENSG00000196141",3831.64717817656,0.628014900178407,0.269709711795872,2.32848456214924,0.0198863880541646,0.356999193235372,"SPATS2L"
"ENSG00000155729",127.447587360335,-0.512722610946199,0.285520418606671,-1.79574761569861,0.0725346653351003,0.642653299024609,"KCTD18"
"ENSG00000163535",869.60410371711,-0.16852178684866,0.200892568543761,-0.838865210745466,0.401544952018769,0.981865530864674,"SGO2"
"ENSG00000138356",202.73687365116,-0.345138007800039,0.261510899002842,-1.31978441095982,0.186907007822444,0.870835130044985,"AOX1"
"ENSG00000082153",4661.07149285159,0.0744306674202972,0.252361576552886,0.294936608167445,0.768042305884624,0.996963966487092,"BZW1"
"ENSG00000013441",315.562143133159,-0.215313399314466,0.314683690268908,-0.68422166757506,0.49383520201488,0.995223898895569,"CLK1"
"ENSG00000240344",583.872660057655,-0.414928291227747,0.21643396477328,-1.91711264755693,0.0552236221992618,0.576014464966416,"PPIL3"
"ENSG00000201499",2.528688090584,-0.0269646684474268,1.90312661168254,-0.0141686150999631,0.988695458995495,NA,"RNU6-312P"
"ENSG00000196290",870.763647503977,-0.221257892221921,0.206243737684565,-1.07279811113741,0.283361708484843,0.949484258797378,"NIF3L1"
"ENSG00000252916",1.38192562151552,-2.8028909133399,2.15968221933436,-1.29782561908751,0.194347264051816,NA,"RNU6-762P"
"ENSG00000115942",1626.00379361203,0.0389455619784311,0.196760861023027,0.197933480144068,0.843097108990265,0.996963966487092,"ORC2"
"ENSG00000183308",1.20847325539087,-0.708904615093751,2.18605918113189,-0.324284274283323,0.745722824264335,NA,NA
"ENSG00000155744",157.349922665555,-0.0322768989584761,0.278149963840869,-0.116041355938992,0.907619765869999,0.996963966487092,"HYCC2"
"ENSG00000225695",9.39020392746387,-0.214402991123826,0.800721378721264,-0.267762291380584,0.788882298233727,0.996963966487092,NA
"ENSG00000119013",533.911498263463,-0.327876952325911,0.252132245805937,-1.30041657812493,0.193458231015378,0.876393645995952,"NDUFB3"
"ENSG00000003402",167.457735333633,-0.195089870573968,0.335163160587728,-0.582074325328198,0.560516618146121,0.995223898895569,"CFLAR"
"ENSG00000226312",1.22746056940922,-3.78390248503533,2.3060643114667,-1.64084863818421,0.100828838991189,NA,"CFLAR-AS1"
"ENSG00000003400",94.4352798679154,1.05424370162479,0.319593680125202,3.29870009072704,0.000971336269352272,0.0531799444223545,"CASP10"
"ENSG00000064012",149.154669658952,0.604193198120742,0.276993824848734,2.18125150786553,0.0291648189640465,0.43175249528141,"CASP8"
"ENSG00000155749",1.14945188125377,2.39455529936076,2.24987835898848,1.06430433885205,0.287190853084174,NA,"FLACC1"
"ENSG00000115993",463.485466655238,0.224400875492828,0.228342082826763,0.98273989934249,0.325735468152806,0.963011064590385,"TRAK2"
"ENSG00000082146",1237.88594172375,-0.00981349614618564,0.216624373266249,-0.0453019020815541,0.963866671354855,0.999211383175193,"STRADB"
"ENSG00000155754",1.44463964788323,-1.07464182493458,1.89894306777187,-0.565915768183357,0.571451041942898,NA,"C2CD6"
"ENSG00000155755",646.176190695636,0.0256909245947869,0.225287379992704,0.114036234944092,0.909209069458044,0.996963966487092,"TMEM237"
"ENSG00000082126",1.42213900285788,1.00357482554558,2.05600697951642,0.488118394316747,0.625465982770733,NA,"MPP4"
"ENSG00000003393",1171.11766608275,0.102833205644689,0.253718540240399,0.405304261751051,0.68525387424233,0.996963966487092,"ALS2"
"ENSG00000138395",2.61715908120408,0.698810662392893,1.38107253560871,0.505991281685211,0.612862770012981,NA,"CDK15"
"ENSG00000273209",119.779667363008,0.505990886452735,0.298860478534124,1.6930672430646,0.090442668539802,0.696042179761423,NA
"ENSG00000155760",11735.2354674849,0.337904041005469,0.244925979862507,1.37961698140457,0.167704606112669,0.843522354864808,"FZD7"
"ENSG00000182329",3.44180834134601,0.310593743953036,1.21261903923766,0.256134642375645,0.797846873219332,NA,"KIAA2012"
"ENSG00000231903",1.10165873271448,-0.369793964965216,2.25798199116175,-0.163771884103892,0.869910726032273,NA,NA
"ENSG00000116030",4961.11900145024,-0.0324073320918206,0.200620942738013,-0.161535140098213,0.871671936963246,0.996963966487092,"SUMO1"
"ENSG00000055044",3183.62649643636,-0.320521698154079,0.210094424310803,-1.52560782707834,0.127107561678698,0.780941456110207,"NOP58"
"ENSG00000238317",0.998473664801985,-2.28568907186793,2.37463374361492,-0.962543835660486,0.335776494621926,NA,"SNORD11"
"ENSG00000273456",17.8902044815562,0.0847647615381169,0.662668949309195,0.127914189470445,0.898216881721215,0.996963966487092,NA
"ENSG00000204217",517.628942494779,0.190586394816308,0.259393266627235,0.734739175362608,0.462498356817766,0.990512479549882,"BMPR2"
"ENSG00000138439",730.360366339328,-0.231798102894085,0.212695438475503,-1.08981229007778,0.275795839031715,0.944665891866119,"FAM117B"
"ENSG00000163596",84.8020077406567,-0.391577762358166,0.328424944468304,-1.19228995529588,0.233147571737983,0.909188796267263,"ICA1L"
"ENSG00000138442",1817.70448696153,-0.129779074419799,0.193006573237058,-0.672407536402399,0.501324286286563,0.995223898895569,"WDR12"
